year,occupation,job_satisfaction,hours_worked,age,sex,highest_degree,stress_level,marital_status,race,work_status,num_children,income
2022,Services,a little dissatisfied,,45.0,male,associate/junior college,sometimes,divorced,white,working full time,3.0,"$25,000 or more"
2022,Services,a little dissatisfied,,33.0,female,high school,never,married,other,working part time,2.0,"$25,000 or more"
2022,Construction,moderately satisfied,,32.0,male,bachelor's,often,never married,other,working full time,3.0,"$25,000 or more"
2022,Services,a little dissatisfied,,36.0,male,associate/junior college,always,never married,black,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,27.0,female,high school,sometimes,married,other,working full time,1.0,"$25,000 or more"
2022,Services,moderately satisfied,,21.0,female,less than high school,hardly ever,never married,white,working full time,0.0,"$25,000 or more"
2022,Education,moderately satisfied,,44.0,male,graduate,always,married,white,working full time,1.0,"$25,000 or more"
2022,Construction,very satisfied,,33.0,male,high school,often,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,32.0,male,high school,sometimes,married,black,working full time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,44.0,female,bachelor's,hardly ever,never married,black,working full time,5.0,"$25,000 or more"
2022,Services,very dissatisfied,,27.0,male,associate/junior college,always,never married,other,working part time,0.0,"$25,000 or more"
2022,Services,very satisfied,,45.0,male,bachelor's,sometimes,married,white,working full time,0.0,"$25,000 or more"
2022,Education,moderately satisfied,,,female,graduate,often,married,white,working part time,3.0,"$25,000 or more"
2022,Stores,very satisfied,,35.0,female,high school,hardly ever,married,white,working full time,2.0,"$25,000 or more"
2022,Construction,moderately satisfied,,32.0,male,bachelor's,sometimes,married,white,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,32.0,male,associate/junior college,hardly ever,divorced,white,working part time,1.0,"$25,000 or more"
2022,Services,a little dissatisfied,,29.0,male,bachelor's,always,never married,white,working part time,0.0,"$25,000 or more"
2022,Education,moderately satisfied,,30.0,female,bachelor's,often,never married,white,working full time,0.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,33.0,male,bachelor's,sometimes,married,white,working full time,4.0,"$25,000 or more"
2022,Services,very satisfied,,59.0,male,bachelor's,hardly ever,married,white,working part time,2.0,"$25,000 or more"
2022,Construction,very satisfied,,50.0,male,less than high school,never,married,white,working full time,3.0,"$25,000 or more"
2022,Services,moderately satisfied,,60.0,male,bachelor's,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,66.0,female,high school,hardly ever,married,white,working part time,4.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,60.0,female,associate/junior college,often,married,white,working full time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,24.0,female,high school,sometimes,never married,white,working part time,3.0,"$8,000 to $9,999"
2022,Healthcare,very satisfied,,54.0,female,less than high school,often,married,white,working full time,2.0,"$25,000 or more"
2022,Healthcare,a little dissatisfied,,40.0,female,associate/junior college,sometimes,married,white,working full time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,53.0,female,high school,hardly ever,married,white,working part time,2.0,"$25,000 or more"
2022,Healthcare,very satisfied,,66.0,female,high school,hardly ever,widowed,white,working part time,5.0,"$20,000 to $24,999"
2022,Wholesalers,very satisfied,,62.0,male,high school,sometimes,widowed,white,working full time,1.0,"$25,000 or more"
2022,Stores,very satisfied,,62.0,female,high school,hardly ever,widowed,white,working part time,1.0,"$25,000 or more"
2022,Manufacturing,very satisfied,,58.0,male,bachelor's,sometimes,separated,white,working full time,3.0,"$25,000 or more"
2022,Construction,very satisfied,,46.0,male,high school,often,married,white,working full time,3.0,"$25,000 or more"
2022,Manufacturing,very dissatisfied,,44.0,male,high school,always,never married,black,working full time,1.0,"$25,000 or more"
2022,Construction,very satisfied,,60.0,male,less than high school,always,divorced,white,working full time,1.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,36.0,male,high school,always,never married,white,working full time,0.0,"$25,000 or more"
2022,Healthcare,very dissatisfied,,24.0,female,bachelor's,always,never married,black,working full time,0.0,"$25,000 or more"
2022,Stores,very satisfied,,22.0,female,high school,sometimes,never married,black,working full time,0.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,38.0,male,high school,sometimes,never married,black,working full time,1.0,"$25,000 or more"
2022,Services,a little dissatisfied,,49.0,female,high school,often,never married,black,working full time,3.0,"$25,000 or more"
2022,Stores,moderately satisfied,,33.0,male,associate/junior college,sometimes,never married,black,working full time,2.0,"$25,000 or more"
2022,Manufacturing,very dissatisfied,,31.0,male,high school,often,married,white,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,33.0,female,less than high school,never,never married,other,working part time,2.0,"$25,000 or more"
2022,Healthcare,very satisfied,,55.0,male,less than high school,hardly ever,married,white,working full time,2.0,"$10,000 to $14,999"
2022,Services,very satisfied,,48.0,female,high school,sometimes,divorced,white,working part time,1.0,"$10,000 to $14,999"
2022,Healthcare,moderately satisfied,,33.0,female,high school,always,never married,black,working part time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,27.0,female,high school,sometimes,never married,black,working part time,2.0,"$15,000 to $19,999"
2022,Wholesalers,a little dissatisfied,,37.0,male,high school,often,never married,white,working full time,1.0,"$25,000 or more"
2022,Manufacturing,very satisfied,,23.0,male,high school,hardly ever,never married,white,working full time,0.0,"$20,000 to $24,999"
2022,Stores,a little dissatisfied,,28.0,male,high school,hardly ever,married,white,working full time,0.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,36.0,male,high school,sometimes,married,white,working full time,0.0,"$25,000 or more"
2022,Construction,moderately satisfied,,33.0,male,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,48.0,male,bachelor's,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,39.0,female,high school,sometimes,married,white,working full time,4.0,"$25,000 or more"
2022,Services,moderately satisfied,,51.0,male,associate/junior college,often,married,white,working full time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,33.0,male,associate/junior college,sometimes,married,white,working full time,3.0,"$25,000 or more"
2022,Manufacturing,moderately satisfied,,67.0,female,high school,sometimes,divorced,white,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,79.0,male,graduate,never,married,white,working part time,2.0,"$25,000 or more"
2022,Services,very satisfied,,57.0,male,high school,never,married,white,working full time,3.0,"$25,000 or more"
2022,Services,very dissatisfied,,54.0,male,high school,often,married,white,working full time,2.0,"$25,000 or more"
2022,Healthcare,very satisfied,,45.0,female,graduate,often,married,white,working full time,3.0,"$25,000 or more"
2022,Services,very satisfied,,34.0,female,graduate,sometimes,married,other,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,61.0,male,bachelor's,often,married,white,working full time,4.0,"$25,000 or more"
2022,Other,very satisfied,,37.0,female,graduate,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,47.0,female,high school,sometimes,never married,black,working part time,1.0,"$20,000 to $24,999"
2022,Manufacturing,moderately satisfied,,,female,high school,sometimes,never married,black,working full time,1.0,"under $1,000"
2022,Healthcare,very satisfied,,35.0,female,bachelor's,hardly ever,married,white,working full time,2.0,"$25,000 or more"
2022,Services,very satisfied,,72.0,female,high school,never,married,white,working part time,2.0,"$25,000 or more"
2022,Healthcare,very satisfied,,,female,high school,sometimes,divorced,black,working full time,2.0,"$25,000 or more"
2022,Services,very dissatisfied,40.0,29.0,male,high school,often,never married,white,"with a job, but not at work because of temporary illness, vacation, strike",0.0,"$25,000 or more"
2022,Education,very dissatisfied,,39.0,female,bachelor's,always,never married,white,working full time,0.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,34.0,male,bachelor's,sometimes,widowed,white,working full time,0.0,"$25,000 or more"
2022,Other,moderately satisfied,,27.0,male,high school,hardly ever,never married,white,working part time,0.0,"$25,000 or more"
2022,Services,very satisfied,,50.0,female,high school,hardly ever,never married,white,working full time,1.0,"$25,000 or more"
2022,Services,very satisfied,,25.0,male,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,43.0,male,associate/junior college,hardly ever,never married,white,working full time,0.0,"$25,000 or more"
2022,Education,a little dissatisfied,,29.0,female,graduate,always,never married,black,working full time,0.0,"$25,000 or more"
2022,Agriculture,moderately satisfied,,29.0,male,high school,sometimes,married,other,working full time,0.0,"$25,000 or more"
2022,Services,very satisfied,,32.0,male,high school,sometimes,never married,white,working full time,0.0,"$25,000 or more"
2022,Agriculture,moderately satisfied,,51.0,male,high school,hardly ever,never married,white,working part time,0.0,"$20,000 to $24,999"
2022,Services,very dissatisfied,,55.0,male,high school,hardly ever,widowed,white,working full time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,32.0,male,associate/junior college,hardly ever,never married,black,working full time,5.0,"$25,000 or more"
2022,Healthcare,very satisfied,,,female,high school,always,never married,white,working full time,3.0,"$25,000 or more"
2022,Construction,very dissatisfied,,41.0,female,high school,always,never married,black,working full time,3.0,"$8,000 to $9,999"
2022,Healthcare,moderately satisfied,,34.0,male,bachelor's,hardly ever,never married,white,working full time,0.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,,male,high school,sometimes,divorced,black,working full time,1.0,"$20,000 to $24,999"
2022,Healthcare,very satisfied,,48.0,female,bachelor's,often,divorced,white,working full time,1.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,20.0,female,high school,often,never married,black,working full time,0.0,"$15,000 to $19,999"
2022,Construction,moderately satisfied,,57.0,male,high school,hardly ever,married,black,working full time,3.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,81.0,female,bachelor's,hardly ever,divorced,black,working full time,4.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,53.0,female,high school,sometimes,divorced,black,working full time,6.0,"$25,000 or more"
2022,Healthcare,moderately satisfied,,40.0,male,high school,sometimes,never married,black,working full time,0.0,"$25,000 or more"
2022,Construction,very satisfied,,26.0,male,high school,often,divorced,white,working full time,0.0,"$25,000 or more"
2022,Stores,very satisfied,,,female,associate/junior college,often,married,white,working full time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,21.0,female,associate/junior college,sometimes,never married,white,working part time,0.0,"$25,000 or more"
2022,Services,moderately satisfied,,73.0,female,graduate,often,divorced,white,working part time,2.0,"$25,000 or more"
2022,Agriculture,moderately satisfied,,38.0,male,graduate,sometimes,married,white,working full time,2.0,"$25,000 or more"
2022,Services,moderately satisfied,,48.0,male,associate/junior college,hardly ever,married,white,working part time,0.0,"$25,000 or more"
